"","course_name","district","city_name1","length","height","hiking_road","uphill_road","downhill_road","level"
"736","서울구산초등학교~수색로22가길 5_코스","서울특별시","은평구",5454,184,2.95,0.9,1.6,23
"737","봉산~남경하이츠빌라_코스","경기도","고양시",4592,182,2.59,0.9,1.1,23
"738","신동아빌라~서울구산초등학교_코스","서울특별시","은평구",5336,184,2.94,1.1,1.3,23
"739","증산체육공원~은평중학교_코스","서울특별시","은평구",5075,184,2.78,1.3,1,23
"740","가온누리빌~증산체육공원_코스","서울특별시","은평구",4499,182,2.1,1,1.4,23
"741","증산로13가길 35~가온누리빌_코스","서울특별시","은평구",4416,182,2.42,1.1,0.9,23
"742","은평중학교~증산체육공원_코스","서울특별시","은평구",5075,184,2.5,1,1.58,23
"743","봉산~은평중학교_코스","경기도","고양시",4648,182,2.75,0.8,1.1,23
"744","수색로18나길~증산로1길 26_코스","서울특별시","은평구",2145,135,0.95,0.7,0.5,23
"745","봉산_코스","서울특별시","은평구",1872,138,0.87,0.6,0.4,23
"746","숭실100주년기념관~증산로13가길 35_코스","서울특별시","은평구",1826,142,0.63,0.4,0.8,23
"747","증산체육공원~수색로22가길 5_코스","서울특별시","은평구",2125,138,0.83,0.5,0.8,23
"748","봉산~초원빌라_코스","서울특별시","은평구",4065,184,2.37,1,0.7,23
"749","서울구산초등학교~수색로18나길_코스","서울특별시","은평구",5215,184,2.82,1.1,1.3,23
"750","수색로22가길 5~서울구산초등학교_코스","서울특별시","은평구",5454,184,2.85,1.3,1.3,23
"751","은평중학교~봉산_코스","서울특별시","은평구",5017,184,2.62,1.1,1.3,23
"752","덕산중학교_코스","서울특별시","은평구",3135,142,1.64,0.9,0.6,23
"753","수색로22가길 5~서울구산초등학교_코스","서울특별시","은평구",5415,184,2.82,1.3,1.3,23
"754","신동아빌라~증산로13가길 35_코스","서울특별시","은평구",1693,138,0.7,0.4,0.59,23
"755","신사동 237-484~증산체육공원_코스","서울특별시","은평구",2067,142,1.1,0.3,0.67,23
"756","덕산중학교_코스","서울특별시","은평구",2536,142,1.34,0.6,0.6,23
"757","가온누리빌~봉산_코스","서울특별시","은평구",4445,182,2.15,0.9,1.4,23
"758","서울구산초등학교~신동아빌라_코스","서울특별시","은평구",5323,184,2.92,1.1,1.3,23
"759","신사동 237-484~증산체육공원_코스","서울특별시","은평구",2278,142,0.8,0.6,0.88,23
"760","신동아빌라~서울구산초등학교_코스","서울특별시","은평구",5323,184,2.92,1.2,1.2,23
"761","영진빌라~덕산중학교_코스","서울특별시","은평구",3030,142,1.73,0.8,0.5,23
"762","신사동 237-484~봉산_코스","서울특별시","은평구",2104,181,1.2,0.8,0.1,23
"763","봉산~서울구산초등학교_코스","서울특별시","은평구",5466,184,2.87,1.4,1.2,23
"764","수색로22길 23-6~증산로13가길 35_코스","서울특별시","은평구",2051,138,0.95,0.4,0.7,23
"765","서울구산초등학교~봉산_코스","서울특별시","은평구",5427,184,3.03,1.1,1.3,23
"766","수색로22길 23-6~서울구산초등학교_코스","서울특별시","은평구",5422,184,2.82,1.2,1.4,23
"767","서울구산초등학교~수색로22가길 5_코스","서울특별시","은평구",5415,184,2.72,1.2,1.5,23
"768","서울대입구매표소출발점~돌산_코스","서울특별시","관악구",1606,222,0.8,0.7,0.1,23
"769","국기대(깃대봉)~지산공인중개사사무소_코스","서울특별시","관악구",4230,411,1.93,0.1,2.2,23
"770","관악산(연주대)~국기대(육봉)_코스","경기도","과천시",1883,606,0.68,0.3,0.9,23
"771","국기대(육봉)~관악산(연주대)_코스","경기도","안양시",1883,606,0.88,0.8,0.2,23
"772","관악산(연주대)~국기대(육봉)_코스","경기도","과천시",1883,606,0.68,0.3,0.9,23
"773","국기대(육봉)~관악산(연주대)_코스","경기도","안양시",1883,606,0.88,0.8,0.2,23
"774","지산공인중개사사무소~길현천_코스","경기도","안양시",10289,448,6.01,2.14,2.14,23
"775","장군봉~돌산(국기대)_코스","서울특별시","관악구",1979,396,0.88,0.1,1,23
"776","미성빌라~독산배드민턴체육관_코스","서울특별시","금천구",1316,107,0.7,0.5,0.1,23
"777","길현천~지산공인중개사사무소_코스","경기도","안양시",10289,448,5.92,2.14,2.23,23
"778","국기대(깃대봉)~지산공인중개사사무소_코스","서울특별시","관악구",4230,411,1.93,0.1,2.2,23
"779","관악산(연주대)~국기대(육봉)_코스","경기도","과천시",1883,606,0.68,0.3,0.9,23
"780","맑은샘학교~우면산_코스","경기도","과천시",4533,247,3.23,1,0.3,23
"781","관악산(연주대)~국기대(육봉)_코스","경기도","과천시",1883,606,0.68,0.3,0.9,23
"782","우면산~맑은샘학교_코스","서울특별시","서초구",4533,247,3.03,0.2,1.3,23
"783","국기대(육봉)~관악산(연주대)_코스","경기도","안양시",1883,606,0.88,0.8,0.2,23
"784","지산공인중개사사무소~국기대(깃대봉)_코스","경기도","안양시",4230,411,1.83,2.3,0.1,23
"785","장군봉~돌산(국기대)_코스","서울특별시","관악구",1979,396,0.88,0.1,1,23
"786","독산배드민턴체육관~미성빌라_코스","서울특별시","금천구",1316,107,0.6,0.1,0.6,23
"787","지산공인중개사사무소~국기대(깃대봉)_코스","경기도","안양시",4230,411,1.83,2.3,0.1,23
"788","국기대(육봉)~관악산(연주대)_코스","경기도","안양시",1883,606,0.88,0.8,0.2,23
"789","현대빌라트~아차산_코스","서울특별시","광진구",5481,300,2.98,1.9,0.6,23
"790","정각사입구 버스정류장~아차산_코스","경기도","구리시",5498,300,3.4,1.4,0.7,23
"791","정각사입구 버스정류장~아차산 생태공원_코스","경기도","구리시",7510,300,4,1.5,2,23
"792","아차산~현대빌라트_코스","경기도","구리시",5481,300,3.1,0.3,2.08,23
"793","아차산~정각사입구 버스정류장_코스","경기도","구리시",5498,300,3.1,0.6,1.8,23
"794","광진구육상연합회~아차산_코스","서울특별시","광진구",5219,300,3.12,1.7,0.4,23
"795","아차산성 유원지~한다리마을 버스정류장_코스","서울특별시","광진구",7541,300,4.34,1.6,1.6,23
"796","한다리마을 버스정류장~아차산성 유원지_코스","경기도","구리시",7541,300,3.94,1.6,2,23
"797","홍우그린빌라~아차산_코스","서울특별시","광진구",5023,300,2.92,1.7,0.4,23
"798","용마봉~용마산역 코오롱하늘채_코스","경기도","구리시",4068,310,2.37,0.3,1.4,23
"799","아차산~광진구육상연합회_코스","경기도","구리시",5219,300,3.12,0.3,1.8,23
"800","아차산 생태공원~정각사입구 버스정류장_코스","서울특별시","광진구",7510,300,3.7,1.9,1.9,23
"801","용마산역 코오롱하늘채~용마봉_코스","서울특별시","중랑구",4068,310,2.6,1.27,0.2,23
"802","한다리마을 버스정류장~아차산 생태공원_코스","경기도","구리시",7433,300,3.73,1.6,2.1,23
"803","아차산~홍우그린빌라_코스","경기도","구리시",5023,300,2.92,0.3,1.8,23
"804","아차산 생태공원~한다리마을 버스정류장_코스","서울특별시","광진구",7433,300,4.13,1.8,1.5,23
"805","아차산~동의초등학교_코스","경기도","구리시",5183,300,3.08,0.3,1.8,23
"806","청계산입구역~관문초등학교_코스","서울특별시","서초구",6822,392,3.22,1.9,1.6,23
"807","관문초등학교~청계산입구역_코스","경기도","과천시",6822,392,3,1.4,2.2,23
"808","청계산입구역~과천센트럴파크푸르지오써밋_코스","서울특별시","서초구",8249,392,3.95,2.1,2.1,23
"809","과천센트럴파크푸르지오써밋~청계산입구역_코스","경기도","과천시",8249,392,3.9,1.8,2.4,23
"810","농림축산검역본부 서울지역본부~봉제산 근린공원_코스","서울특별시","강서구",785,108,0.39,0.1,0.3,23
"811","봉제산근린공원~등촌초등학교_코스","서울특별시","강서구",2091,108,1.39,0.4,0.3,23
"812","현대하이츠빌라~봉제산 근린공원_코스","서울특별시","강서구",1359,105,0.56,0.5,0.3,23
"813","등촌초등학교~봉제산근린공원_코스","서울특별시","강서구",2091,108,1.29,0.3,0.5,23
"814","농림축산검역본부 서울지역본부~백석 근린공원_코스","서울특별시","강서구",752,108,0.35,0.1,0.3,23
"815","동서초등학교~봉제산 근린공원_코스","서울특별시","강서구",1522,105,0.62,0.5,0.4,23
"816","봉제산 근린공원~동서초등학교_코스","서울특별시","강서구",1522,105,0.62,0.4,0.5,23
"817","관산14동마을회관~약사사입구_코스","경기도","고양시",2882,130,1.58,0.6,0.7,23
"818","광암정수장 버스정류장~청량산_코스","경기도","하남시",5491,481,2.79,2.4,0.3,23
"819","동일하이츠 펜션~도봉산계곡_코스","서울특별시","도봉구",2817,271,1.42,1.3,0.1,23
"820","청기와빌라~도봉산계곡_코스","서울특별시","도봉구",2685,271,1.39,1.2,0.1,23
"821","구기터널통제소출발점~북한산성분소_코스","서울특별시","은평구",12133,377,6.78,3.15,2.18,23
"822","북한산성계곡~구기터널통제소출발점 매표소_코스","경기도","고양시",7411,377,4.2,1.8,1.4,23
"823","오금상촌공원~효자동산막골버스정유소_코스","경기도","고양시",1307,152,0.7,0.3,0.3,23
"824","효자동산막골버스정유소~오금상촌공원_코스","경기도","고양시",1307,152,0.7,0.3,0.3,23
"825","구기터널통제소출발점 매표소~북한산성탐방지원센터_코스","서울특별시","은평구",7032,377,3.73,1.4,1.9,23
"826","구기터널통제소출발점 매표소~북한산성계곡_코스","서울특별시","은평구",7411,377,4.11,1.4,1.9,23
"827","북한산성탐방지원센터~상장봉_코스","서울특별시","은평구",5894,482,3.3,2.09,0.5,23
"828","북한산성계곡~치마바위_코스","경기도","고양시",5112,389,3.3,1.5,0.3,23
"829","북한산성계곡~응봉_코스","경기도","고양시",4563,302,3.16,1.1,0.3,23
"830","북한산성계곡~상장봉_코스","경기도","고양시",6028,482,3.63,1.7,0.6,23
"831","불광1동생태공원A공영주차장~북한산성분소_코스","서울특별시","은평구",12816,375,6.53,3.46,2.82,23
"832","북한산성탐방지원센터~응봉_코스","서울특별시","은평구",4180,302,2.78,1,0.4,23
"833","북한산성탐방지원센터~구기터널통제소출발점 매표소_코스","서울특별시","은평구",7032,377,3.63,1.8,1.6,23
"834","소사잔디구장입구~성주산_코스","경기도","시흥시",2955,198,1.56,1,0.4,23
"835","성주산~소사잔디구장입구_코스","경기도","부천시",2955,198,1.56,0.4,1,23
"836","소사잔디구장입구~소래산_코스","경기도","시흥시",5281,266,2.88,1.6,0.8,23
"837","양재대로14길~구룡산_코스","서울특별시","강남구",1698,259,0.8,0.8,0.1,23
"838","구룡산제1호 공영주차장~양재대로14길_코스","서울특별시","강남구",2520,161,1.02,0.8,0.7,23
"839","양재대로14길~구룡산제1호 공영주차장_코스","서울특별시","강남구",2520,161,1.2,0.6,0.7,23
"840","가학산~안서초등학교입구_코스","경기도","광명시",3423,198,1.72,0.3,1.4,23
"841","안서초등학교입구~가학산_코스","경기도","광명시",3423,198,1.62,1.3,0.5,23
"842","구름산입구~가리대_코스","경기도","광명시",2526,151,1.23,0.6,0.7,23
"843","가학산~노리실낚시터_코스","경기도","광명시",2942,198,1.44,0.3,1.2,23
"844","가리대~구름산_코스","경기도","광명시",1867,149,0.7,0.5,0.67,23
"845","가리대~구름산입구_코스","경기도","광명시",2526,151,1.13,0.6,0.8,23
"846","구름산~가리대_코스","경기도","광명시",1867,149,0.8,0.5,0.57,23
"847","노리실낚시터~가학산_코스","경기도","광명시",2942,198,1.94,0.8,0.2,23
"848","이화여자대학교산학협력관~봉원사길 버스정류장_코스","서울특별시","서대문",2104,191,0.6,0.6,0.8,23
"849","신원동출발점~청계산 원터골 버스정류장_코스","서울특별시","서초구",750,134,0.45,0.2,0.1,23
"850","청계산 원터골 버스정류장~신원동출발점_코스","서울특별시","서초구",750,134,0.35,0.1,0.3,23
"851","황금산_코스","경기도","남양주",2059,110,1.06,0.5,0.5,23
"852","e편한세상추동공원~송산배수지테니스장_코스","경기도","의정부",1934,156,1.23,0.5,0.2,23
"853","의정부초등학교 버스정류장~송산배수지테니스장_코스","경기도","의정부",2536,156,1.64,0.7,0.2,23
"854","지구촌교회~광교산둘레길_코스","경기도","용인시",10102,408,4.95,2.73,2.32,23
"855","동천더샵이스트포레~광교산(시루봉)_코스","경기도","용인시",6061,543,2.66,2.7,0.7,23
"856","상사마을~개화산입구_코스","서울특별시","강서구",1579,112,0.8,0.3,0.48,23
"857","꿩고개공원~개화산입구_코스","서울특별시","강서구",1202,85,0.7,0.4,0.1,23
"858","개화산입구~상사마을_코스","서울특별시","강서구",1579,112,1,0.2,0.38,23
"859","개화산입구~꿩고개공원_코스","서울특별시","강서구",1202,85,0.7,0.1,0.4,23
"860","모락산터널위~모락산 약수터_코스","경기도","의왕시",936,184,0.24,0.1,0.6,24
"861","오금산정상부근~홍천초등학교_코스","경기도","의왕시",15481,544,4.31,5.08,6.09,24
"862","오금산정상부근~백운사입구정류소_코스","경기도","의왕시",10410,564,4.99,3.22,2.08,24
"863","응달산~문래산_코스","경기도","성남시",5680,315,3.1,1,1.18,24
"864","용인동천동우체국~발화산(우담산)_코스","경기도","용인시",11005,451,6.16,3.19,1.65,24
"865","오금산정상부근~주안말사거리_코스","경기도","의왕시",11567,334,4.44,2.88,4.14,24
"866","오금산정상부근~광교저수지둘레길_코스","경기도","의왕시",10804,334,4.75,2.92,3.13,24
"867","동천더샵이스트포레~광교산(범봉)_코스","경기도","용인시",11291,544,3.9,3.7,3.7,24
"868","오금산정상부근~홍천초등학교_코스","경기도","의왕시",15481,544,4.31,5.08,6.09,24
"869","오금산정상부근~광교저수지위_코스","경기도","의왕시",10619,334,4.56,2.54,3.39,24
"870","오금산정상부근~백운사입구정류소_코스","경기도","의왕시",10415,564,4.78,3.43,2.08,24
"871","오금산정상부근~백운산중턱_코스","경기도","의왕시",5033,234,2.43,1.3,1.3,24
"872","주안말사거리~성지바위산_코스","경기도","수원시",10415,346,4.8,3.33,2.29,24
"873","오금산정상부근~광교저수지_코스","경기도","의왕시",11949,334,5.71,2.91,3.09,24
"874","오금산정상부근~동천더샵이스트포레_코스","경기도","의왕시",15954,544,4.19,5.57,6.2,24
"875","예수회수련원~광교산(범봉)_코스","경기도","수원시",4124,334,2.12,0.9,1,24
"876","1급분당종합정비사업~응달산_코스","경기도","성남시",7255,315,4.46,1.5,0.8,24
"877","삼성쉐르빌~광교산_코스","경기도","용인시",5752,543,2.45,2.7,0.6,24
"878","오금산정상부근~광교산(범봉)_코스","경기도","의왕시",4661,234,2.26,1.3,1.1,24
"879","동천더샵이스트포레~광교산(범봉)_코스","경기도","용인시",11136,544,4.14,3.66,3.33,24
"880","늘푸른마을입구~광교산둘레길_코스","경기도","용인시",8930,408,4.23,2.5,2.1,24
"881","모락산터널위~백운사입구정류소_코스","경기도","의왕시",7051,363,3.65,1.7,1.5,24
